ID	Quotation Name	Document	Document Groups	Quotation Content	Codes	Autore-i	Riferimento-Bibliografico	Link
235:7	Ses tableaux de Bologne n'ont pas seulement la couleur fine et délicat…	LET_Viardot_1852_315	FR  all-doc	Ses tableaux de Bologne n'ont pas seulement la couleur fine et délicate qui lui est particulière, ils révèlent encore un style plus noble et plus vraiment religieux qu'on ne pourrait le lui supposer. Ils sont, d'ailleurs, une réfutation positive de ce conte d'atelier qui a couru sur Albane, qu'ayant une femme très belle et douze enfants non moins beaux, il ne prenait ses modèles que dans sa famille. Il n'y a plus ici de nymphes et d'amours ; mais des hommes, des vieillards, des saints, et même une tête du Père éternel.	ART::Albani-Francesco  ART::Scuola-Bolognese  LINGUA::French  OPA::Dipinto::Dipinto  OPA::Pittura::Pittura  OPA::Pittura::Ritratto	Viardot, Louis	Viardot, Louis (1852), Les Musées d’Italie, Guide et Memento de l’artiste et du voyageur.	https://books.google.it/books?id=RZQ-AAAAcAAJ&dq=mus%C3%A9e%20de%20bologne&lr&hl=it&pg=PA100#v=onepage&q=bologne&f=false
235:8	Lorsqu'on entre pour la première fois dans la Pinacothèque, et qu'on e…	LET_Viardot_1852_315	FR  all-doc	Lorsqu'on entre pour la première fois dans la Pinacothèque, et qu'on est tout ébloui par ce coloris éclatant, ces prodigieux effets de clair-obscur familiers aux Bolonais, le tableau de Raphaël, avec sa couleur un peu sombre et briquetée, ne cause pas d'abord toute l'admiration qu'il doit inspirer. C'est au retour, lorsqu'on a vu les Galeries de Florence, les Chambres du Vatican, lorsqu'on a fait connaissance avec toute l'œuvre du divin jeune homme, et qu'on s'est bien pénétré des sublimes beautés de sa manière, c'est alors qu'on lui rend pleine justice et qu'on reconnaît son incontestable supériorité, même entre les plus belles œuvres de Guide et de Dominiquin.	ART::Sanzio-Raffaello  ART::Scuola-Bolognese  LINGUA::French  LU::Musei::Museo  LU::Musei::Pinacoteca  OPA::Dipinto::Dipinto  OPA::Dipinto::Estasi-di-Santa-Cecilia  OPA::Pittura::Pittura	Viardot, Louis	Viardot, Louis (1852), Les Musées d’Italie, Guide et Memento de l’artiste et du voyageur.	https://books.google.it/books?id=RZQ-AAAAcAAJ&dq=mus%C3%A9e%20de%20bologne&lr&hl=it&pg=PA100#v=onepage&q=bologne&f=false
236:1	Saint Pétrone est la plus vaste des églises de Bologne. Les travaux, c…	LET_Wolkonsky 1913_303	FR  all-doc	Saint Pétrone est la plus vaste des églises de Bologne. Les travaux, commencés en 1390, furent suspendus en 1659 et repris en 1853. L'orgueil des Bolonais voulait que cette église fût la plus riche et la plus vaste de l'Italie. Les événements en disposèrent autrement. Telle qu'elle, elle reste cependant un des plus magnifiques spécimens du gothique italien. Les trois portes de sa façade inachevée, les hauts-reliefs qui décorent leur partie supérieure, et les colonnes plates qu'ils encadrent, sont d'une sculpture remarquable.	LINGUA::French  LU::Di-Culto::Basilica  LU::Di-Culto::Basilica-Di-San-Petronio  LU::Di-Culto::Basilica-San-Petronio  LU::Di-Culto::Chiese-Cattedrali-Cappelle  LU::Di-Culto::San-Petronio  OPA::Architettura::Colonna  OPA::Architettura::Ordine  OPA::Architettura::Porta	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:2	La porte centrale, œuvre magnifique de Jacopo della Quercia, qui y con…	LET_Wolkonsky 1913_303	FR  all-doc	La porte centrale, œuvre magnifique de Jacopo della Quercia, qui y consacra douze années de travail, était autrefois surmontée d'une statue colossale du pape Jules II, par Michel-Ange. Cette statue, que les Bolonais n'aimaient point parce que l'attitude du Pape leur semblait injurieuse, fut détruite en 1511, et le duc de Ferrare en fit une pièce de canon baptisée la Giuliana.	ART::Buonarroti-Michelangelo  ART::Jacopo-della-Quercia  LINGUA::French  LU::Di-Culto::Basilica  LU::Di-Culto::Basilica-Di-San-Petronio  LU::Di-Culto::Basilica-San-Petronio  LU::Di-Culto::Chiese-Cattedrali-Cappelle  LU::Di-Culto::San-Petronio  OPA::Architettura::Porta-Magna  OPA::Statua::Statua	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:3	Saint Pétrone, au contraire, est magnifiquement orné de chapelles, pre…	LET_Wolkonsky 1913_303	FR  all-doc	Saint Pétrone, au contraire, est magnifiquement orné de chapelles, presque toutes séparées de la nef par des grilles Renaissance, faites de fines colonnettes en marbre sculpté. Une douce lumière l'éclaire, qui traverse d'anciens vitraux, dont quelques-uns sont de Cossa. L'une des chapelles renferme de jolies stalles et un vieux pavé en faïence polychrome, malheureusement fort endommagé. Une autre a conservé d'anciennes fresques curieuses qui représentent le Paradis et l'Enfer et paraissent avoir été inspirées par la Divine Comédie.	ART::del-Cossa-Francesco  LINGUA::French  LU::Di-Culto::Basilica  LU::Di-Culto::Basilica-Di-San-Petronio  LU::Di-Culto::Basilica-San-Petronio  LU::Di-Culto::Cappella  LU::Di-Culto::Chiese-Cattedrali-Cappelle  LU::Di-Culto::San-Petronio  OPA::Architettura::Colonna  OPA::Pittura::Affresco	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:4	La cour carrée, avec double rangée de galeries à pilastres, n'est pas…	LET_Wolkonsky 1913_303	FR  all-doc	La cour carrée, avec double rangée de galeries à pilastres, n'est pas dénuée d'intérêt. Un grand nombre de blasons sont pendus, tant aux murs de la cour qu'à ceux de l'intérieur. Ce sont ceux des professeurs qui enseignèrent à Bologne.	LINGUA::French  LU::All'Aperto::Cortile  LU::Di-Studio::Università  LU::Zona-Unviersitaria::Università  OPA::Architettura::Pilastro  TEM::Università-Docenti	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:5	La bibliothèque, fort riche, est très bien tenue ; on y voit de nombre…	LET_Wolkonsky 1913_303	FR  all-doc	La bibliothèque, fort riche, est très bien tenue ; on y voit de nombreux ouvrages curieux que l'on aurait grand plaisir à feuilleter. La salle d'anatomie, refaite au XVIIe siècle, en bois légèrement sculpté, a bien le caractère du temps. Elle renferme une statue d'écorché très bien étudiée.	LINGUA::French  LU::Biblioteche::Biblioteca  LU::Di-Studio::Università  LU::Musei::Teatro-Anatomico  LU::Zona-Unviersitaria::Università	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:6	Le tombeau où sont inhumés les restes du saint est un véritable bijou…	LET_Wolkonsky 1913_303	FR  all-doc	Le tombeau où sont inhumés les restes du saint est un véritable bijou artistique. Ce joyau incomparable, tout en marbre blanc, est splendidement décoré de bas-reliefs dûs à différents artistes. Les sculptures du sarcophage sont de Nicolas Pisano et de Fra Guglielmo. De chaque côté de la Vierge, deux épisodes de la vie de Saint-Dominique sont vigoureusement ciselés dans la pierre. Le couvercle de ce sarcophage est orné de quatre statues de saints. Sa partie supérieure supporte un groupe d'une finesse admirable, formé d'un Christ vu à mi-corps, et de deux anges, priant à ses côtés. D'une flèche, joliment travaillée qui termine le monument, retombent deux guirlandes de fleurs soutenues par des amours aux mouvements ravissants. Le couvercle est de Nicolas dell' Arca (XVe siècle), tandis que la partie supérieure du socle, où l'on remarque aussi de fins bas-reliefs, est de Lombardi (XVIe siècle). Aux angles sont agenouillés deux anges de facture différente : l'un, celui de gauche, de Nicolas dell' Arca, est d'une beauté idéale ; l'autre, celui de droite, de Michel-Ange, est une œuvre de jeunesse, pleine de force et de grâce.	ART::Agnelli-Guglielmo  ART::Buonarroti-Michelangelo  ART::dell'Arca-Niccolò  ART::Lombardi-Alfonso  ART::Nicola-da-Pisa  LINGUA::French  LU::Di-Culto::Basilica-Di-San-Domenico  LU::Di-Culto::Basilica-San-Domenico  LU::Di-Culto::Cattedrale-di-San-Pietro  LU::Di-Culto::Chiesa  LU::Di-Culto::Chiese-Cattedrali-Cappelle  OPA::Arti-Figurative::Arti-Figurative  OPA::Arti-figurative::Decorazione  OPA::Bassorilievo::Bassorilievo  OPA::Scultura::Scultura  OPA::Statua::Statua  OPA::Tomba::Arca-Di-San-Domenico  OPA::Tomba::Tomba	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:7	Les monuments funéraires du roi Enzio et du Guide, se trouvent égaleme…	LET_Wolkonsky 1913_303	FR  all-doc	Les monuments funéraires du roi Enzio et du Guide, se trouvent également à saint Dominique. Les restes du Guide et de son élève bien aimée, Elisabeth Sirani, morte empoisonnée à vingt-six ans, reposent dans la chapelle du Rosaire.	ART::Reni-Guido  ART::Sirani-Elisabetta  LINGUA::French  LU::Di-Culto::Basilica-Di-San-Domenico  LU::Di-Culto::Basilica-San-Domenico  LU::Di-Culto::Chiesa  LU::Di-Culto::Chiese-Cattedrali-Cappelle  OPA::Tomba::Tomba  PERS::Enzo-Re	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:8	La place Malpini donne asile à l'église San Francesco et aux tombeaux…	LET_Wolkonsky 1913_303	FR  all-doc	La place Malpini donne asile à l'église San Francesco et aux tombeaux d'Accurtius (1230), d'Odofredus (XIIIe siècle) et de Rolandino dei Romanzi. San Francesco est de style gothique primitif. Il date de la première moitié du XIIIe siècle. L'abside est soutenue par des arcs boutants comme on en voit aux églises du nord ; on y remarque également une belle tour en briques construite par Vincenzi, à la fin du XIVe siècle.	LINGUA::French  LU::Di-Culto::Basilica-Di-San-Francesco  OPA::Architettura::Architettura  OPA::Architettura::Arco  OPA::Architettura::Ordine  OPA::Tomba::Tomba  PERS::Da-Bagnolo-Accursio  PERS::Denari-Odofredo  PERS::De'-Romanzi-Rolandino  PERS::De-Romanzi-Rolandino	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
236:9	La galerie de tableaux, située dans les bâtiments de l'Académie des Be…	LET_Wolkonsky 1913_303	FR  all-doc	La galerie de tableaux, située dans les bâtiments de l'Académie des Beaux-Arts, est certes à visiter. Je n'apprécie pas pour ma part l'école bolonaise qui manque de vie et dont les coloris sont froids. On voit cependant dans ce musée quelques toiles caractéristiques de leur époque. Quelle différence avec la galerie de Sienne ! Là-bas, des Primitifs d'une admirable pureté de lignes et d'expression ; ici, des personnages du Guide et de Carrache, revêtus d'étoffes aux plis rigides et durs, ou des toiles de Tiepolo d'un maniérisme fatigant.	ESPERIENZA::Critica  LINGUA::French  LU::Musei::Galleria-d'Arte  OPA::Dipinto::Dipinto  OPA::Pittura::Pittura	Wolkonsky, Marie	Wolkonsky, Marie (1913), Sur les routes d'Italie.	Non Disponibile
237:1	C'est ainsi qu'à Bologne, il visita avec le plus grand intérêt, la cél…	fr_LET_Chauveau_FrédOzanam_ChapXIMar_1887_454	FR  all-doc	C'est ainsi qu'à Bologne, il visita avec le plus grand intérêt, la célèbre Université qui a eu l'honneur de compter parmi ses professeurs, plusieurs femmes célèbres, comme Gaëtana Agnesi qui professait les mathématiques, Novella qui occupait avec honneur la chaire de jurisprudence, et Clotilde Tambroni qui y donnait un cours de langue grecque en 1795. C'est aussi dans cette grande Université que Mondini, le premier, fit la dissection d'un cadavre, donnant ainsi une base plus solide à l'étude de l'anatomie.	LINGUA::French  LU::Di-Studio::Università  LU::Zona-Unviersitaria::Università  PERS::Agnesi-Gaetana  PERS::D'Andrea-Novella  PERS::De'-Liuzzi-Mondino  PERS::Gaetana-Agnesi-Maria  PERS::Tambroni-Clotilde  TEM::Università - Lezioni  TEM::Università - Materie  TEM::Università-Docenti	Chauveau, M. Pierre	Chauveau, M. Pierre (1887), Frédéric Ozanam, sa vie et ses œuvres.	Non Disponibile
238:1	L'encyclopédie nous apprend : “Bologne fut fondée par les Etrusques en…	fr_LET_Couture_EnEurope_ChapXV_1926_455	FR  all-doc	L'encyclopédie nous apprend : “Bologne fut fondée par les Etrusques environ 200 ans avant Jésus-Christ. Charlemagne en fit une ville libre. Au 13ème siècle elle était une des républiques les plus prospères de l'Italie : mais les guerres entre ses nobles la conduisirent à la soumission au siège papal en 1513. Plusieurs tentatives furent faites pour se soustraire à ce qu'on appelait le joug du pape, et l'une d'elles, en 1831, eut quelque succès. En 1849 les Autrichiens obtinrent possession de la ville, mais en 1860, elle fut annexée au royaume actuel de l'Italie."	CITTAePAESI::Bologna-Etrusca  LINGUA::French  PERS::Magno-Carlo	Couture, Jean-Baptiste	Couture, Jean-Baptiste (1926), En Europe. Notes de Voyage.	Non Disponibile
240:1	On conserve aussi, dans une fiole, de l'eau qui sortit de son corps, 1…	fr_LET_journalvoyage_Plessis_Mgr Henri Têtu_Québec	FR  all-doc	On conserve aussi, dans une fiole, de l'eau qui sortit de son corps, 18 jours après qu'elle fut morte. Ce corps est dépouillé et lavé une fois tous les ans. Les fidèles se partagent l'eau de cette lavure et la conservent dans leur maison. Le lavage fait, la sainte est de nouveau revêtue d'une robe magnifique ornée de pierreries et d'argent, et remise dans son fauteuil jusqu'à l'année suivante.	LINGUA::French  LU::Di-Culto::Chiesa  LU::Di-Culto::Chiesa-Del-Corpus-Domini  LU::Di-Culto::Chiese-Cattedrali-Cappelle  PERS::Caterina-da-Bologna-Santa  TEM::Usi e Costumi	Plessis, Joseph-Octave	Plessis, Joseph-Octave (1903), Journal d’un voyage en Europe.	https://numerique.banq.qc.ca/patrimoine/details/52327/2022114?docref=jfXiGIudaI4nmYWLRGA9Og&docsearchtext=ville%2520de%2520Bologne
240:2	" Elle est assise—je cite mes notes de voyage—sur un trône magnifique…	fr_LET_journalvoyage_Plessis_Mgr Henri Têtu_Québec	FR  all-doc	" Elle est assise—je cite mes notes de voyage—sur un trône magnifique dans la chambre où elle est morte. Elle est revêtue d’une chape de drap d'or, ayant une mitre sur la tête. Elle a encore toute sa chair qui est noircie, excepté à un endroit sur le menton, où l'on rapporte que l'Enfant-Jésus la baisa un jour. Le visage, les mains et les pieds sont découverts ; et la peau, les ongles, tout cela est parfait. Je l'ai vue de très près, j'ai touché ses mains flexibles et leur ai fait toucher mon chapelet. Quel miracle !"	LINGUA::French  LU::Di-Culto::Chiesa  LU::Di-Culto::Chiesa-Del-Corpus-Domini  LU::Di-Culto::Chiese-Cattedrali-Cappelle  PERS::Caterina-da-Bologna-Santa	Plessis, Joseph-Octave	Plessis, Joseph-Octave (1903), Journal d’un voyage en Europe.	https://numerique.banq.qc.ca/patrimoine/details/52327/2022114?docref=jfXiGIudaI4nmYWLRGA9Og&docsearchtext=ville%2520de%2520Bologne
242:1	Bologne est une ville fort ancienne ; sa population est de 100,000 hab…	fr_LET_Lagacé_lettres_Ver_1900_416	FR  all-doc	Bologne est une ville fort ancienne ; sa population est de 100,000 habitants. Ce qui me frappe tout d'abord ici, c'est l’activité qui règne dans les rues. Bologne est une ville industrielle et bourgeoise. On se croirait presque à Montréal, n’était-ce le nombre incroyable des maisons à portiques. Les trottoirs passent sous les arcades et l'on peut ainsi faire le tour de la ville protégé contre les rayons brûlants du soleil.	ESPERIENZA::Stupore  LINGUA::French  LU::Portici::Portico  OPA::Architettura::Arco  OPA::Architettura::Portico  PE::Secolo-XIX	Lagacé, J. B.	Lagacé, J. B. (1900), La Vérité.	https://numerique.banq.qc.ca/patrimoine/details/52327/2663835?docsearchtext=ville%2520de%2520Bologne" https://numerique.banq.qc.ca/patrimoine/details/52327/2663835?docsearchtext=ville%2520de%2520Bologne
